Date,Open,High,Low,Close,Adj Close,Volume
2010-02-17,2040.000000,2116.000000,2040.000000,2096.199951,1986.568359,11051
2010-02-18,2100.000000,2120.000000,2075.000000,2102.649902,1992.681274,8372
2010-02-19,2070.100098,2158.000000,2050.000000,2135.600098,2023.907837,5569
2010-02-22,2160.000000,2260.000000,2149.000000,2250.250000,2132.562012,37371
2010-02-23,2270.000000,2290.000000,2136.000000,2221.750000,2105.552490,25713
2010-02-24,2275.500000,2275.500000,2181.000000,2195.850098,2081.007324,14800
2010-02-25,2150.000000,2233.949951,2100.000000,2105.949951,1995.808716,14391
2010-02-26,2144.000000,2170.000000,2105.949951,2141.050049,2029.072998,8879
2010-03-02,2151.000000,2192.500000,2151.000000,2179.149902,2065.179932,2562
2010-03-03,2185.000000,2250.000000,2185.000000,2243.649902,2126.306641,7973
2010-03-04,2244.399902,2268.199951,2111.149902,2239.300049,2122.185059,6690
2010-03-05,2257.000000,2269.899902,2185.000000,2204.000000,2088.730469,5962
2010-03-08,2279.949951,2279.949951,2221.000000,2230.350098,2113.702881,5822
2010-03-09,2216.149902,2229.000000,2180.500000,2215.850098,2099.960693,13452
2010-03-10,2200.000000,2243.949951,2190.000000,2234.949951,2118.062012,2909
2010-03-11,2078.550049,2279.000000,2078.550049,2267.449951,2148.862305,9872
2010-03-12,2272.000000,2298.000000,2260.100098,2279.500000,2160.282471,3753
2010-03-15,2255.050049,2320.000000,2255.050049,2312.199951,2191.271729,6814
2010-03-16,2320.000000,2396.899902,2310.000000,2322.350098,2200.891113,14911
2010-03-17,2366.000000,2366.000000,2225.500000,2241.149902,2123.938232,13347
2010-03-18,2298.000000,2298.000000,2220.000000,2226.149902,2109.722168,5326
2010-03-19,2215.000000,2262.500000,2215.000000,2241.350098,2124.126953,9983
2010-03-22,2305.000000,2305.000000,2221.000000,2240.300049,2123.132324,3020
2010-03-23,2280.000000,2282.500000,2240.000000,2245.300049,2127.871094,2470
2010-03-25,2259.000000,2309.000000,2240.000000,2269.850098,2151.137207,7017
2010-03-26,2256.399902,2295.000000,2256.100098,2271.449951,2152.653076,44012
2010-03-29,2290.000000,2313.949951,2275.100098,2296.000000,2175.919434,7419
2010-03-30,2296.000000,2330.000000,2277.000000,2298.199951,2178.004395,8558
2010-03-31,2310.000000,2375.000000,2262.500000,2361.850098,2238.325684,137656
2010-04-01,2356.000000,2386.000000,2321.100098,2368.949951,2245.053711,9156
2010-04-05,2375.000000,2400.000000,2360.100098,2367.050049,2243.253662,3045
2010-04-06,2376.399902,2376.399902,2322.500000,2350.800049,2227.852783,2955
2010-04-07,2360.000000,2369.949951,2340.000000,2342.750000,2220.223877,2541
2010-04-08,2344.000000,2360.000000,2340.000000,2343.199951,2220.649902,6913
2010-04-09,2359.399902,2360.000000,2305.000000,2311.600098,2190.703125,1516
2010-04-12,2315.000000,2349.800049,2285.000000,2333.850098,2211.789551,4659
2010-04-13,2339.649902,2345.000000,2261.000000,2271.350098,2152.558105,31108
2010-04-15,2281.100098,2330.000000,2261.100098,2296.100098,2176.014160,41950
2010-04-16,2265.399902,2275.000000,2250.000000,2251.300049,2133.557129,9813
2010-04-19,2251.000000,2274.000000,2190.000000,2200.600098,2085.508789,14827
2010-04-20,2225.000000,2250.000000,2220.000000,2246.399902,2128.913330,1798
2010-04-21,2259.000000,2267.000000,2220.000000,2232.350098,2115.597900,7937
2010-04-22,2228.000000,2270.000000,2205.000000,2216.449951,2100.529541,3566
2010-04-23,2230.000000,2290.000000,2219.000000,2279.949951,2160.708252,7176
2010-04-26,2300.000000,2314.000000,2241.000000,2279.500000,2160.282471,2646
2010-04-27,2277.899902,2280.000000,2230.000000,2258.399902,2140.285400,2685
2010-04-28,2248.000000,2250.000000,2215.000000,2240.600098,2123.416504,4081
2010-04-29,2231.000000,2250.000000,2201.000000,2239.100098,2121.995117,14332
2010-04-30,2228.600098,2239.949951,2160.000000,2170.300049,2056.793457,41731
2010-05-03,2198.500000,2198.500000,2138.000000,2148.300049,2035.944092,12085
2010-05-04,2140.000000,2189.000000,2100.000000,2100.300049,1990.454346,18846
2010-05-05,2055.000000,2124.199951,2040.500000,2098.550049,1988.795410,12806
2010-05-06,2106.000000,2179.000000,2055.000000,2083.750000,1974.769897,5422
2010-05-07,2050.100098,2095.000000,2020.000000,2088.000000,1978.797974,25335
2010-05-10,2080.000000,2109.949951,2061.100098,2087.250000,1978.086792,27941
2010-05-11,2088.000000,2132.000000,2088.000000,2121.600098,2010.640381,6140
2010-05-12,2124.949951,2137.000000,2075.100098,2118.149902,2007.370728,2346
2010-05-13,2130.000000,2130.000000,2062.600098,2076.949951,1968.325439,1560
2010-05-14,2075.000000,2144.000000,2065.050049,2114.750000,2004.148804,3891
2010-05-17,2114.750000,2145.000000,2009.000000,2125.649902,2014.478760,4027
2010-05-18,2142.000000,2146.949951,2116.500000,2125.750000,2014.572998,1007
2010-05-19,2061.100098,2125.000000,2030.000000,2050.000000,1942.784912,4647
2010-05-20,2060.000000,2180.000000,1950.000000,2145.750000,2033.527344,63926
2010-05-21,2025.000000,2134.899902,1952.099976,1997.349976,1892.888428,58312
2010-05-24,2000.000000,2074.000000,1922.250000,2020.650024,1914.970215,13281
2010-05-25,1992.199951,2069.949951,1925.150024,1939.599976,1838.158936,9241
2010-05-26,1951.000000,2046.949951,1951.000000,1966.900024,1864.031128,21214
2010-05-27,1917.599976,1980.550049,1898.000000,1913.050049,1812.997559,6374
2010-05-28,1949.000000,1960.000000,1875.099976,1944.650024,1842.944824,23522
2010-05-31,1960.000000,1980.000000,1932.199951,1975.750000,1872.417969,5647
2010-06-01,1980.000000,2075.000000,1947.000000,1998.800049,1894.262695,31306
2010-06-02,2062.000000,2062.000000,2000.199951,2010.250000,1905.114136,13913
2010-06-03,2030.000000,2030.000000,2005.449951,2014.949951,1909.568115,5256
2010-06-04,2010.050049,2059.000000,1980.199951,2037.349976,1930.796753,9226
2010-06-07,2049.000000,2070.000000,2015.000000,2062.399902,1954.536133,8141
2010-06-08,2075.100098,2118.000000,2055.100098,2090.600098,1981.261841,29078
2010-06-09,2090.000000,2100.000000,2070.000000,2083.500000,1974.532959,3434
2010-06-10,2075.000000,2098.500000,2075.000000,2082.949951,1974.011230,4090
2010-06-11,2092.000000,2110.000000,2022.250000,2089.750000,1980.456055,5422
2010-06-14,2050.000000,2082.500000,2042.250000,2070.750000,1962.449341,3095
2010-06-15,2070.100098,2110.000000,2053.000000,2092.199951,1982.777954,6734
2010-06-16,2072.800049,2100.000000,2033.250000,2069.199951,1960.980835,24411
2010-06-17,2057.600098,2069.199951,2030.000000,2039.500000,1932.834106,4536
2010-06-18,2040.000000,2040.000000,2003.500000,2016.199951,1910.752441,5586
2010-06-21,2026.400024,2034.500000,1980.000000,2002.699951,1897.958618,8094
2010-06-22,2000.000000,2027.000000,1980.000000,2007.250000,1902.270874,1336
2010-06-23,2008.000000,2049.000000,2000.000000,2035.050049,1928.616821,6057
